3.67074577985221E-05,2.53950389124237E-05,5.50827345763297E-06,4.79878434915029E-06,2.79077011160013E-05,-6.40968225639491E-05,1.43632545737879E-05,1.46327035827811E-05,-3.6774702191785E-05,-2.17455466295023E-05,2.12223855709902E-05
2.53950389124237E-05,0.000504768638227255,-1.81337903450022E-05,-0.000173579988019833,0.0001514084171349,5.53461087305914E-05,5.36701378016944E-05,-0.000155736566737196,-3.43276595225598E-05,-0.000122325656969898,0.000238741272626718
5.50827345763297E-06,-1.81337903450022E-05,1.17142620273929E-05,4.04050585093427E-05,-2.1927811010898E-05,7.37912315848783E-06,-1.57191223619513E-06,3.07847035613733E-05,2.05158046694359E-05,4.15206773534912E-06,-2.73592440720042E-05
4.79878434915029E-06,-0.000173579988019833,4.04050585093427E-05,0.0010575867556814,-0.000101971240638952,0.000454238126323291,-3.26535903225832E-05,0.000181702890737457,0.000666709719726918,7.28205127829491E-05,-0.000381958591303361
2.79077011160013E-05,0.0001514084171349,-2.1927811010898E-05,-0.000101971240638952,0.000397449758025521,-0.000113363243263606,9.44033845169742E-05,-0.000149054692734484,-9.05359352799324E-05,-0.000183955348559396,1.65368252137713E-05
-6.40968225639491E-05,5.53461087305914E-05,7.37912315848783E-06,0.000454238126323291,-0.000113363243263606,0.00484473602353334,4.31298887086537E-05,4.68349831610297E-05,0.00176744390944371,-0.000133096335883383,0.000543525079257587
1.43632545737879E-05,5.36701378016944E-05,-1.57191223619513E-06,-3.26535903225832E-05,9.44033845169742E-05,4.31298887086537E-05,6.66301712721956E-05,2.06099711260162E-05,-3.68353221956067E-05,-0.00012357799312174,-1.03096737398352E-05
1.46327035827811E-05,-0.000155736566737196,3.07847035613733E-05,0.000181702890737457,-0.000149054692734484,4.68349831610297E-05,2.06099711260162E-05,0.00112586697773793,0.000329273843914594,4.60439925652836E-06,-0.000201380714563268
-3.6774702191785E-05,-3.43276595225598E-05,2.05158046694359E-05,0.000666709719726918,-9.05359352799324E-05,0.00176744390944371,-3.68353221956067E-05,0.000329273843914594,0.00279522285500877,0.000102896091126621,0.000222729452438725
-2.17455466295023E-05,-0.000122325656969898,4.15206773534912E-06,7.28205127829491E-05,-0.000183955348559396,-0.000133096335883383,-0.00012357799312174,4.60439925652836E-06,0.000102896091126621,0.00028349887081333,5.36030806997954E-06
2.12223855709902E-05,0.000238741272626718,-2.73592440720042E-05,-0.000381958591303361,1.65368252137713E-05,0.000543525079257587,-1.03096737398352E-05,-0.000201380714563268,0.000222729452438725,5.36030806997954E-06,0.00528627550243309
